date,city,blood_group,units_demanded,day_of_week,month,is_weekend,is_festival
2024-09-17,Chennai,A-,2,1,9,0,0
2024-09-17,Chennai,B+,11,1,9,0,0
2024-09-17,Chennai,B-,1,1,9,0,0
2024-09-17,Chennai,AB+,2,1,9,0,0
2024-09-17,Chennai,AB-,1,1,9,0,0
2024-09-17,Kolkata,O+,9,1,9,0,0
2024-09-17,Kolkata,O-,4,1,9,0,0
2024-09-17,Kolkata,A+,10,1,9,0,0
2024-09-17,Kolkata,A-,0,1,9,0,0
2024-09-17,Kolkata,B+,8,1,9,0,0
2024-09-17,Kolkata,B-,0,1,9,0,0
2024-09-17,Kolkata,AB+,1,1,9,0,0
2024-09-17,Kolkata,AB-,0,1,9,0,0
2024-09-18,Delhi,O+,21,2,9,0,0
2024-09-18,Delhi,O-,5,2,9,0,0
2024-09-18,Delhi,A+,11,2,9,0,0
2024-09-18,Delhi,A-,3,2,9,0,0
2024-09-18,Delhi,B+,14,2,9,0,0
2024-09-18,Delhi,B-,3,2,9,0,0
2024-09-18,Delhi,AB+,2,2,9,0,0
2024-09-18,Delhi,AB-,2,2,9,0,0
2024-09-18,Mumbai,O+,15,2,9,0,0
2024-09-18,Mumbai,O-,3,2,9,0,0
2024-09-18,Mumbai,A+,7,2,9,0,0
2024-09-18,Mumbai,A-,2,2,9,0,0
2024-09-18,Mumbai,B+,16,2,9,0,0
2024-09-18,Mumbai,B-,1,2,9,0,0
2024-09-18,Mumbai,AB+,2,2,9,0,0
2024-09-18,Mumbai,AB-,0,2,9,0,0
2024-09-18,Bangalore,O+,23,2,9,0,0
2024-09-18,Bangalore,O-,3,2,9,0,0
2024-09-18,Bangalore,A+,14,2,9,0,0
2024-09-18,Bangalore,A-,0,2,9,0,0
2024-09-18,Bangalore,B+,9,2,9,0,0
2024-09-18,Bangalore,B-,1,2,9,0,0
2024-09-18,Bangalore,AB+,3,2,9,0,0
2024-09-18,Bangalore,AB-,0,2,9,0,0
2024-09-18,Chennai,O+,20,2,9,0,0
2024-09-18,Chennai,O-,1,2,9,0,0
2024-09-18,Chennai,A+,10,2,9,0,0
2024-09-18,Chennai,A-,3,2,9,0,0
2024-09-18,Chennai,B+,12,2,9,0,0
2024-09-18,Chennai,B-,0,2,9,0,0
2024-09-18,Chennai,AB+,3,2,9,0,0
2024-09-18,Chennai,AB-,1,2,9,0,0
2024-09-18,Kolkata,O+,24,2,9,0,0
2024-09-18,Kolkata,O-,1,2,9,0,0
2024-09-18,Kolkata,A+,7,2,9,0,0
2024-09-18,Kolkata,A-,1,2,9,0,0
2024-09-18,Kolkata,B+,8,2,9,0,0
2024-09-18,Kolkata,B-,1,2,9,0,0
2024-09-18,Kolkata,AB+,4,2,9,0,0
2024-09-18,Kolkata,AB-,1,2,9,0,0
2024-09-19,Delhi,O+,17,3,9,0,0
2024-09-19,Delhi,O-,2,3,9,0,0
2024-09-19,Delhi,A+,15,3,9,0,0
2024-09-19,Delhi,A-,1,3,9,0,0
2024-09-19,Delhi,B+,15,3,9,0,0
2024-09-19,Delhi,B-,0,3,9,0,0
2024-09-19,Delhi,AB+,7,3,9,0,0
2024-09-19,Delhi,AB-,0,3,9,0,0
2024-09-19,Mumbai,O+,20,3,9,0,0
2024-09-19,Mumbai,O-,2,3,9,0,0
2024-09-19,Mumbai,A+,11,3,9,0,0
2024-09-19,Mumbai,A-,0,3,9,0,0
2024-09-19,Mumbai,B+,20,3,9,0,0
2024-09-19,Mumbai,B-,1,3,9,0,0
2024-09-19,Mumbai,AB+,4,3,9,0,0
2024-09-19,Mumbai,AB-,0,3,9,0,0
2024-09-19,Bangalore,O+,7,3,9,0,0
2024-09-19,Bangalore,O-,3,3,9,0,0
2024-09-19,Bangalore,A+,8,3,9,0,0
2024-09-19,Bangalore,A-,0,3,9,0,0
2024-09-19,Bangalore,B+,20,3,9,0,0
2024-09-19,Bangalore,B-,1,3,9,0,0
2024-09-19,Bangalore,AB+,4,3,9,0,0
2024-09-19,Bangalore,AB-,1,3,9,0,0
2024-09-19,Chennai,O+,15,3,9,0,0
2024-09-19,Chennai,O-,1,3,9,0,0
2024-09-19,Chennai,A+,11,3,9,0,0
2024-09-19,Chennai,A-,0,3,9,0,0
2024-09-19,Chennai,B+,16,3,9,0,0
2024-09-19,Chennai,B-,1,3,9,0,0
2024-09-19,Chennai,AB+,5,3,9,0,0
2024-09-19,Chennai,AB-,1,3,9,0,0
2024-09-19,Kolkata,O+,11,3,9,0,0
2024-09-19,Kolkata,O-,0,3,9,0,0
2024-09-19,Kolkata,A+,12,3,9,0,0
2024-09-19,Kolkata,A-,2,3,9,0,0
2024-09-19,Kolkata,B+,12,3,9,0,0
2024-09-19,Kolkata,B-,0,3,9,0,0
2024-09-19,Kolkata,AB+,3,3,9,0,0
2024-09-19,Kolkata,AB-,1,3,9,0,0
2024-09-20,Delhi,O+,17,4,9,0,0
2024-09-20,Delhi,O-,1,4,9,0,0
2024-09-20,Delhi,A+,13,4,9,0,0
2024-09-20,Delhi,A-,1,4,9,0,0
2024-09-20,Delhi,B+,13,4,9,0,0
2024-09-20,Delhi,B-,0,4,9,0,0
2024-09-20,Delhi,AB+,5,4,9,0,0
2024-09-20,Delhi,AB-,0,4,9,0,0
2024-09-20,Mumbai,O+,16,4,9,0,0
2024-09-20,Mumbai,O-,4,4,9,0,0
2024-09-20,Mumbai,A+,14,4,9,0,0
2024-09-20,Mumbai,A-,0,4,9,0,0
2024-09-20,Mumbai,B+,15,4,9,0,0
2024-09-20,Mumbai,B-,1,4,9,0,0
2024-09-20,Mumbai,AB+,6,4,9,0,0
2024-09-20,Mumbai,AB-,0,4,9,0,0
2024-09-20,Bangalore,O+,15,4,9,0,0
2024-09-20,Bangalore,O-,1,4,9,0,0
2024-09-20,Bangalore,A+,5,4,9,0,0
2024-09-20,Bangalore,A-,1,4,9,0,0
2024-09-20,Bangalore,B+,11,4,9,0,0
2024-09-20,Bangalore,B-,1,4,9,0,0
2024-09-20,Bangalore,AB+,2,4,9,0,0
2024-09-20,Bangalore,AB-,0,4,9,0,0
2024-09-20,Chennai,O+,22,4,9,0,0
2024-09-20,Chennai,O-,1,4,9,0,0
2024-09-20,Chennai,A+,5,4,9,0,0
2024-09-20,Chennai,A-,2,4,9,0,0
2024-09-20,Chennai,B+,13,4,9,0,0
2024-09-20,Chennai,B-,0,4,9,0,0
2024-09-20,Chennai,AB+,1,4,9,0,0
2024-09-20,Chennai,AB-,1,4,9,0,0
2024-09-20,Kolkata,O+,11,4,9,0,0
2024-09-20,Kolkata,O-,4,4,9,0,0
2024-09-20,Kolkata,A+,6,4,9,0,0
2024-09-20,Kolkata,A-,0,4,9,0,0
2024-09-20,Kolkata,B+,7,4,9,0,0
2024-09-20,Kolkata,B-,1,4,9,0,0
2024-09-20,Kolkata,AB+,7,4,9,0,0
2024-09-20,Kolkata,AB-,0,4,9,0,0
2024-09-21,Delhi,O+,14,5,9,1,0
2024-09-21,Delhi,O-,3,5,9,1,0
2024-09-21,Delhi,A+,7,5,9,1,0
2024-09-21,Delhi,A-,0,5,9,1,0
2024-09-21,Delhi,B+,7,5,9,1,0
2024-09-21,Delhi,B-,0,5,9,1,0
2024-09-21,Delhi,AB+,2,5,9,1,0
2024-09-21,Delhi,AB-,0,5,9,1,0
2024-09-21,Mumbai,O+,21,5,9,1,0
2024-09-21,Mumbai,O-,0,5,9,1,0
2024-09-21,Mumbai,A+,9,5,9,1,0
2024-09-21,Mumbai,A-,2,5,9,1,0
2024-09-21,Mumbai,B+,12,5,9,1,0
2024-09-21,Mumbai,B-,2,5,9,1,0
2024-09-21,Mumbai,AB+,1,5,9,1,0
2024-09-21,Mumbai,AB-,0,5,9,1,0
2024-09-21,Bangalore,O+,9,5,9,1,0
2024-09-21,Bangalore,O-,1,5,9,1,0
2024-09-21,Bangalore,A+,3,5,9,1,0
2024-09-21,Bangalore,A-,0,5,9,1,0
2024-09-21,Bangalore,B+,9,5,9,1,0
2024-09-21,Bangalore,B-,2,5,9,1,0
2024-09-21,Bangalore,AB+,0,5,9,1,0
2024-09-21,Bangalore,AB-,0,5,9,1,0
2024-09-21,Chennai,O+,11,5,9,1,0
2024-09-21,Chennai,O-,3,5,9,1,0
2024-09-21,Chennai,A+,9,5,9,1,0
2024-09-21,Chennai,A-,0,5,9,1,0
2024-09-21,Chennai,B+,8,5,9,1,0
2024-09-21,Chennai,B-,0,5,9,1,0
2024-09-21,Chennai,AB+,1,5,9,1,0
2024-09-21,Chennai,AB-,1,5,9,1,0
2024-09-21,Kolkata,O+,12,5,9,1,0
2024-09-21,Kolkata,O-,2,5,9,1,0
2024-09-21,Kolkata,A+,2,5,9,1,0
2024-09-21,Kolkata,A-,1,5,9,1,0
2024-09-21,Kolkata,B+,11,5,9,1,0
2024-09-21,Kolkata,B-,1,5,9,1,0
2024-09-21,Kolkata,AB+,3,5,9,1,0
2024-09-21,Kolkata,AB-,1,5,9,1,0
2024-09-22,Delhi,O+,12,6,9,1,0
2024-09-22,Delhi,O-,1,6,9,1,0
2024-09-22,Delhi,A+,2,6,9,1,0
2024-09-22,Delhi,A-,1,6,9,1,0
2024-09-22,Delhi,B+,11,6,9,1,0
2024-09-22,Delhi,B-,0,6,9,1,0
2024-09-22,Delhi,AB+,2,6,9,1,0
2024-09-22,Delhi,AB-,0,6,9,1,0
2024-09-22,Mumbai,O+,11,6,9,1,0
2024-09-22,Mumbai,O-,3,6,9,1,0
2024-09-22,Mumbai,A+,17,6,9,1,0
2024-09-22,Mumbai,A-,1,6,9,1,0
2024-09-22,Mumbai,B+,10,6,9,1,0
2024-09-22,Mumbai,B-,1,6,9,1,0
2024-09-22,Mumbai,AB+,1,6,9,1,0
2024-09-22,Mumbai,AB-,1,6,9,1,0
2024-09-22,Bangalore,O+,12,6,9,1,0
2024-09-22,Bangalore,O-,2,6,9,1,0
2024-09-22,Bangalore,A+,6,6,9,1,0
2024-09-22,Bangalore,A-,0,6,9,1,0
2024-09-22,Bangalore,B+,7,6,9,1,0
2024-09-22,Bangalore,B-,0,6,9,1,0
2024-09-22,Bangalore,AB+,1,6,9,1,0
2024-09-22,Bangalore,AB-,0,6,9,1,0
2024-09-22,Chennai,O+,7,6,9,1,0
2024-09-22,Chennai,O-,2,6,9,1,0
2024-09-22,Chennai,A+,3,6,9,1,0
2024-09-22,Chennai,A-,0,6,9,1,0
2024-09-22,Chennai,B+,10,6,9,1,0
2024-09-22,Chennai,B-,1,6,9,1,0
2024-09-22,Chennai,AB+,3,6,9,1,0
2024-09-22,Chennai,AB-,1,6,9,1,0
2024-09-22,Kolkata,O+,6,6,9,1,0
2024-09-22,Kolkata,O-,1,6,9,1,0
2024-09-22,Kolkata,A+,5,6,9,1,0
2024-09-22,Kolkata,A-,1,6,9,1,0
2024-09-22,Kolkata,B+,2,6,9,1,0
2024-09-22,Kolkata,B-,0,6,9,1,0
2024-09-22,Kolkata,AB+,0,6,9,1,0
2024-09-22,Kolkata,AB-,0,6,9,1,0
2024-09-23,Delhi,O+,30,0,9,0,0
2024-09-23,Delhi,O-,1,0,9,0,0
2024-09-23,Delhi,A+,14,0,9,0,0
2024-09-23,Delhi,A-,1,0,9,0,0
2024-09-23,Delhi,B+,22,0,9,0,0
2024-09-23,Delhi,B-,2,0,9,0,0
2024-09-23,Delhi,AB+,3,0,9,0,0
2024-09-23,Delhi,AB-,1,0,9,0,0
2024-09-23,Mumbai,O+,27,0,9,0,0
2024-09-23,Mumbai,O-,6,0,9,0,0
2024-09-23,Mumbai,A+,18,0,9,0,0
2024-09-23,Mumbai,A-,4,0,9,0,0
2024-09-23,Mumbai,B+,19,0,9,0,0
2024-09-23,Mumbai,B-,2,0,9,0,0
2024-09-23,Mumbai,AB+,5,0,9,0,0
2024-09-23,Mumbai,AB-,1,0,9,0,0
2024-09-23,Bangalore,O+,28,0,9,0,0
2024-09-23,Bangalore,O-,4,0,9,0,0
2024-09-23,Bangalore,A+,10,0,9,0,0
2024-09-23,Bangalore,A-,0,0,9,0,0
2024-09-23,Bangalore,B+,25,0,9,0,0
2024-09-23,Bangalore,B-,1,0,9,0,0
2024-09-23,Bangalore,AB+,14,0,9,0,0
2024-09-23,Bangalore,AB-,2,0,9,0,0
2024-09-23,Chennai,O+,9,0,9,0,0
2024-09-23,Chennai,O-,1,0,9,0,0
2024-09-23,Chennai,A+,16,0,9,0,0
2024-09-23,Chennai,A-,2,0,9,0,0
2024-09-23,Chennai,B+,14,0,9,0,0
2024-09-23,Chennai,B-,1,0,9,0,0
2024-09-23,Chennai,AB+,10,0,9,0,0
2024-09-23,Chennai,AB-,0,0,9,0,0
2024-09-23,Kolkata,O+,12,0,9,0,0
2024-09-23,Kolkata,O-,1,0,9,0,0
2024-09-23,Kolkata,A+,13,0,9,0,0
2024-09-23,Kolkata,A-,0,0,9,0,0
2024-09-23,Kolkata,B+,11,0,9,0,0
2024-09-23,Kolkata,B-,2,0,9,0,0
2024-09-23,Kolkata,AB+,1,0,9,0,0
2024-09-23,Kolkata,AB-,0,0,9,0,0
2024-09-24,Delhi,O+,14,1,9,0,0
2024-09-24,Delhi,O-,1,1,9,0,0
2024-09-24,Delhi,A+,9,1,9,0,0
2024-09-24,Delhi,A-,0,1,9,0,0
2024-09-24,Delhi,B+,12,1,9,0,0
2024-09-24,Delhi,B-,0,1,9,0,0
2024-09-24,Delhi,AB+,2,1,9,0,0
2024-09-24,Delhi,AB-,1,1,9,0,0
2024-09-24,Mumbai,O+,13,1,9,0,0
2024-09-24,Mumbai,O-,1,1,9,0,0
2024-09-24,Mumbai,A+,11,1,9,0,0
2024-09-24,Mumbai,A-,2,1,9,0,0
2024-09-24,Mumbai,B+,14,1,9,0,0
2024-09-24,Mumbai,B-,0,1,9,0,0
2024-09-24,Mumbai,AB+,8,1,9,0,0
2024-09-24,Mumbai,AB-,0,1,9,0,0
2024-09-24,Bangalore,O+,15,1,9,0,0
2024-09-24,Bangalore,O-,1,1,9,0,0
2024-09-24,Bangalore,A+,12,1,9,0,0
2024-09-24,Bangalore,A-,1,1,9,0,0
2024-09-24,Bangalore,B+,11,1,9,0,0
2024-09-24,Bangalore,B-,1,1,9,0,0
2024-09-24,Bangalore,AB+,3,1,9,0,0
2024-09-24,Bangalore,AB-,0,1,9,0,0
2024-09-24,Chennai,O+,11,1,9,0,0
2024-09-24,Chennai,O-,2,1,9,0,0
2024-09-24,Chennai,A+,7,1,9,0,0
2024-09-24,Chennai,A-,0,1,9,0,0
2024-09-24,Chennai,B+,11,1,9,0,0
2024-09-24,Chennai,B-,1,1,9,0,0
2024-09-24,Chennai,AB+,1,1,9,0,0
2024-09-24,Chennai,AB-,0,1,9,0,0
2024-09-24,Kolkata,O+,15,1,9,0,0
2024-09-24,Kolkata,O-,3,1,9,0,0
2024-09-24,Kolkata,A+,5,1,9,0,0
2024-09-24,Kolkata,A-,1,1,9,0,0
2024-09-24,Kolkata,B+,8,1,9,0,0
2024-09-24,Kolkata,B-,0,1,9,0,0
2024-09-24,Kolkata,AB+,3,1,9,0,0
2024-09-24,Kolkata,AB-,1,1,9,0,0
2024-09-25,Delhi,O+,14,2,9,0,0
2024-09-25,Delhi,O-,5,2,9,0,0
2024-09-25,Delhi,A+,15,2,9,0,0
2024-09-25,Delhi,A-,2,2,9,0,0
2024-09-25,Delhi,B+,19,2,9,0,0
2024-09-25,Delhi,B-,2,2,9,0,0
2024-09-25,Delhi,AB+,3,2,9,0,0
2024-09-25,Delhi,AB-,3,2,9,0,0
2024-09-25,Mumbai,O+,23,2,9,0,0
2024-09-25,Mumbai,O-,0,2,9,0,0
2024-09-25,Mumbai,A+,11,2,9,0,0
2024-09-25,Mumbai,A-,1,2,9,0,0
2024-09-25,Mumbai,B+,17,2,9,0,0
2024-09-25,Mumbai,B-,3,2,9,0,0
2024-09-25,Mumbai,AB+,0,2,9,0,0
2024-09-25,Mumbai,AB-,1,2,9,0,0
2024-09-25,Bangalore,O+,20,2,9,0,0
2024-09-25,Bangalore,O-,4,2,9,0,0
2024-09-25,Bangalore,A+,11,2,9,0,0
2024-09-25,Bangalore,A-,1,2,9,0,0
2024-09-25,Bangalore,B+,18,2,9,0,0
2024-09-25,Bangalore,B-,1,2,9,0,0
2024-09-25,Bangalore,AB+,3,2,9,0,0
2024-09-25,Bangalore,AB-,0,2,9,0,0
2024-09-25,Chennai,O+,18,2,9,0,0
2024-09-25,Chennai,O-,1,2,9,0,0
2024-09-25,Chennai,A+,15,2,9,0,0
2024-09-25,Chennai,A-,0,2,9,0,0
2024-09-25,Chennai,B+,9,2,9,0,0
2024-09-25,Chennai,B-,0,2,9,0,0
2024-09-25,Chennai,AB+,1,2,9,0,0
2024-09-25,Chennai,AB-,1,2,9,0,0
2024-09-25,Kolkata,O+,15,2,9,0,0
2024-09-25,Kolkata,O-,1,2,9,0,0
2024-09-25,Kolkata,A+,13,2,9,0,0
2024-09-25,Kolkata,A-,1,2,9,0,0
2024-09-25,Kolkata,B+,11,2,9,0,0
2024-09-25,Kolkata,B-,0,2,9,0,0
2024-09-25,Kolkata,AB+,3,2,9,0,0
2024-09-25,Kolkata,AB-,0,2,9,0,0
2024-09-26,Delhi,O+,18,3,9,0,0
2024-09-26,Delhi,O-,4,3,9,0,0
2024-09-26,Delhi,A+,10,3,9,0,0
2024-09-26,Delhi,A-,1,3,9,0,0
2024-09-26,Delhi,B+,10,3,9,0,0
2024-09-26,Delhi,B-,2,3,9,0,0
2024-09-26,Delhi,AB+,5,3,9,0,0
2024-09-26,Delhi,AB-,2,3,9,0,0
2024-09-26,Mumbai,O+,24,3,9,0,0
2024-09-26,Mumbai,O-,2,3,9,0,0
2024-09-26,Mumbai,A+,18,3,9,0,0
2024-09-26,Mumbai,A-,0,3,9,0,0
2024-09-26,Mumbai,B+,21,3,9,0,0
2024-09-26,Mumbai,B-,0,3,9,0,0
2024-09-26,Mumbai,AB+,5,3,9,0,0
2024-09-26,Mumbai,AB-,1,3,9,0,0
2024-09-26,Bangalore,O+,17,3,9,0,0
2024-09-26,Bangalore,O-,1,3,9,0,0
2024-09-26,Bangalore,A+,10,3,9,0,0
2024-09-26,Bangalore,A-,0,3,9,0,0
2024-09-26,Bangalore,B+,21,3,9,0,0
2024-09-26,Bangalore,B-,3,3,9,0,0
2024-09-26,Bangalore,AB+,4,3,9,0,0
2024-09-26,Bangalore,AB-,1,3,9,0,0
2024-09-26,Chennai,O+,15,3,9,0,0
2024-09-26,Chennai,O-,1,3,9,0,0
2024-09-26,Chennai,A+,12,3,9,0,0
2024-09-26,Chennai,A-,1,3,9,0,0
2024-09-26,Chennai,B+,15,3,9,0,0
2024-09-26,Chennai,B-,1,3,9,0,0
2024-09-26,Chennai,AB+,2,3,9,0,0
2024-09-26,Chennai,AB-,3,3,9,0,0
2024-09-26,Kolkata,O+,10,3,9,0,0
2024-09-26,Kolkata,O-,1,3,9,0,0
2024-09-26,Kolkata,A+,14,3,9,0,0
2024-09-26,Kolkata,A-,2,3,9,0,0
2024-09-26,Kolkata,B+,14,3,9,0,0
2024-09-26,Kolkata,B-,1,3,9,0,0
2024-09-26,Kolkata,AB+,2,3,9,0,0
2024-09-26,Kolkata,AB-,0,3,9,0,0
2024-09-27,Delhi,O+,24,4,9,0,0
2024-09-27,Delhi,O-,5,4,9,0,0
2024-09-27,Delhi,A+,17,4,9,0,0
2024-09-27,Delhi,A-,2,4,9,0,0
2024-09-27,Delhi,B+,19,4,9,0,0
2024-09-27,Delhi,B-,1,4,9,0,0
2024-09-27,Delhi,AB+,9,4,9,0,0
2024-09-27,Delhi,AB-,1,4,9,0,0
2024-09-27,Mumbai,O+,21,4,9,0,0
2024-09-27,Mumbai,O-,3,4,9,0,0
2024-09-27,Mumbai,A+,10,4,9,0,0
2024-09-27,Mumbai,A-,1,4,9,0,0
2024-09-27,Mumbai,B+,22,4,9,0,0
2024-09-27,Mumbai,B-,1,4,9,0,0
2024-09-27,Mumbai,AB+,5,4,9,0,0
2024-09-27,Mumbai,AB-,0,4,9,0,0
2024-09-27,Bangalore,O+,21,4,9,0,0
2024-09-27,Bangalore,O-,4,4,9,0,0
2024-09-27,Bangalore,A+,9,4,9,0,0
2024-09-27,Bangalore,A-,1,4,9,0,0
2024-09-27,Bangalore,B+,20,4,9,0,0
2024-09-27,Bangalore,B-,0,4,9,0,0
2024-09-27,Bangalore,AB+,3,4,9,0,0
2024-09-27,Bangalore,AB-,1,4,9,0,0
2024-09-27,Chennai,O+,9,4,9,0,0
2024-09-27,Chennai,O-,1,4,9,0,0
2024-09-27,Chennai,A+,10,4,9,0,0
2024-09-27,Chennai,A-,2,4,9,0,0
2024-09-27,Chennai,B+,9,4,9,0,0
2024-09-27,Chennai,B-,1,4,9,0,0
2024-09-27,Chennai,AB+,4,4,9,0,0
2024-09-27,Chennai,AB-,0,4,9,0,0
2024-09-27,Kolkata,O+,17,4,9,0,0
2024-09-27,Kolkata,O-,3,4,9,0,0
2024-09-27,Kolkata,A+,6,4,9,0,0
2024-09-27,Kolkata,A-,0,4,9,0,0
2024-09-27,Kolkata,B+,13,4,9,0,0
2024-09-27,Kolkata,B-,2,4,9,0,0
2024-09-27,Kolkata,AB+,3,4,9,0,0
2024-09-27,Kolkata,AB-,0,4,9,0,0
2024-09-28,Delhi,O+,7,5,9,1,0
2024-09-28,Delhi,O-,3,5,9,1,0
2024-09-28,Delhi,A+,5,5,9,1,0
2024-09-28,Delhi,A-,1,5,9,1,0
2024-09-28,Delhi,B+,10,5,9,1,0
2024-09-28,Delhi,B-,5,5,9,1,0
2024-09-28,Delhi,AB+,4,5,9,1,0
2024-09-28,Delhi,AB-,0,5,9,1,0
2024-09-28,Mumbai,O+,6,5,9,1,0
2024-09-28,Mumbai,O-,3,5,9,1,0
2024-09-28,Mumbai,A+,11,5,9,1,0
2024-09-28,Mumbai,A-,0,5,9,1,0
2024-09-28,Mumbai,B+,15,5,9,1,0
2024-09-28,Mumbai,B-,2,5,9,1,0
2024-09-28,Mumbai,AB+,1,5,9,1,0
2024-09-28,Mumbai,AB-,0,5,9,1,0
2024-09-28,Bangalore,O+,5,5,9,1,0
2024-09-28,Bangalore,O-,2,5,9,1,0
2024-09-28,Bangalore,A+,8,5,9,1,0
2024-09-28,Bangalore,A-,0,5,9,1,0
2024-09-28,Bangalore,B+,11,5,9,1,0
2024-09-28,Bangalore,B-,0,5,9,1,0
2024-09-28,Bangalore,AB+,3,5,9,1,0
2024-09-28,Bangalore,AB-,0,5,9,1,0
2024-09-28,Chennai,O+,7,5,9,1,0
2024-09-28,Chennai,O-,1,5,9,1,0
2024-09-28,Chennai,A+,8,5,9,1,0
2024-09-28,Chennai,A-,0,5,9,1,0
2024-09-28,Chennai,B+,4,5,9,1,0
2024-09-28,Chennai,B-,0,5,9,1,0
2024-09-28,Chennai,AB+,3,5,9,1,0
2024-09-28,Chennai,AB-,1,5,9,1,0
2024-09-28,Kolkata,O+,5,5,9,1,0
2024-09-28,Kolkata,O-,2,5,9,1,0
2024-09-28,Kolkata,A+,5,5,9,1,0
2024-09-28,Kolkata,A-,1,5,9,1,0
2024-09-28,Kolkata,B+,10,5,9,1,0
2024-09-28,Kolkata,B-,0,5,9,1,0
2024-09-28,Kolkata,AB+,1,5,9,1,0
2024-09-28,Kolkata,AB-,0,5,9,1,0
2024-09-29,Delhi,O+,8,6,9,1,0
2024-09-29,Delhi,O-,0,6,9,1,0
2024-09-29,Delhi,A+,9,6,9,1,0
2024-09-29,Delhi,A-,0,6,9,1,0
2024-09-29,Delhi,B+,8,6,9,1,0
2024-09-29,Delhi,B-,0,6,9,1,0
2024-09-29,Delhi,AB+,1,6,9,1,0
2024-09-29,Delhi,AB-,0,6,9,1,0
2024-09-29,Mumbai,O+,13,6,9,1,0
2024-09-29,Mumbai,O-,1,6,9,1,0
2024-09-29,Mumbai,A+,4,6,9,1,0
2024-09-29,Mumbai,A-,0,6,9,1,0
2024-09-29,Mumbai,B+,7,6,9,1,0
2024-09-29,Mumbai,B-,2,6,9,1,0
2024-09-29,Mumbai,AB+,1,6,9,1,0
2024-09-29,Mumbai,AB-,0,6,9,1,0
2024-09-29,Bangalore,O+,12,6,9,1,0
2024-09-29,Bangalore,O-,2,6,9,1,0
2024-09-29,Bangalore,A+,5,6,9,1,0
2024-09-29,Bangalore,A-,0,6,9,1,0
2024-09-29,Bangalore,B+,7,6,9,1,0
2024-09-29,Bangalore,B-,0,6,9,1,0
2024-09-29,Bangalore,AB+,2,6,9,1,0
2024-09-29,Bangalore,AB-,0,6,9,1,0
2024-09-29,Chennai,O+,15,6,9,1,0
2024-09-29,Chennai,O-,2,6,9,1,0
2024-09-29,Chennai,A+,6,6,9,1,0
2024-09-29,Chennai,A-,0,6,9,1,0
2024-09-29,Chennai,B+,9,6,9,1,0
2024-09-29,Chennai,B-,0,6,9,1,0
2024-09-29,Chennai,AB+,0,6,9,1,0
2024-09-29,Chennai,AB-,0,6,9,1,0
2024-09-29,Kolkata,O+,6,6,9,1,0
2024-09-29,Kolkata,O-,2,6,9,1,0
2024-09-29,Kolkata,A+,4,6,9,1,0
2024-09-29,Kolkata,A-,0,6,9,1,0
2024-09-29,Kolkata,B+,6,6,9,1,0
2024-09-29,Kolkata,B-,1,6,9,1,0
2024-09-29,Kolkata,AB+,6,6,9,1,0
2024-09-29,Kolkata,AB-,0,6,9,1,0
2024-09-30,Delhi,O+,28,0,9,0,1
2024-09-30,Delhi,O-,7,0,9,0,1
2024-09-30,Delhi,A+,24,0,9,0,1
2024-09-30,Delhi,A-,0,0,9,0,1
2024-09-30,Delhi,B+,21,0,9,0,1
2024-09-30,Delhi,B-,2,0,9,0,1
2024-09-30,Delhi,AB+,5,0,9,0,1
2024-09-30,Delhi,AB-,1,0,9,0,1
2024-09-30,Mumbai,O+,33,0,9,0,1
2024-09-30,Mumbai,O-,7,0,9,0,1
2024-09-30,Mumbai,A+,18,0,9,0,1
2024-09-30,Mumbai,A-,1,0,9,0,1
2024-09-30,Mumbai,B+,32,0,9,0,1
2024-09-30,Mumbai,B-,7,0,9,0,1
2024-09-30,Mumbai,AB+,6,0,9,0,1
2024-09-30,Mumbai,AB-,1,0,9,0,1
2024-09-30,Bangalore,O+,34,0,9,0,1
2024-09-30,Bangalore,O-,7,0,9,0,1
2024-09-30,Bangalore,A+,21,0,9,0,1
2024-09-30,Bangalore,A-,0,0,9,0,1
2024-09-30,Bangalore,B+,23,0,9,0,1
2024-09-30,Bangalore,B-,2,0,9,0,1
2024-09-30,Bangalore,AB+,8,0,9,0,1
2024-09-30,Bangalore,AB-,0,0,9,0,1
2024-09-30,Chennai,O+,29,0,9,0,1
2024-09-30,Chennai,O-,1,0,9,0,1
2024-09-30,Chennai,A+,18,0,9,0,1
2024-09-30,Chennai,A-,3,0,9,0,1
2024-09-30,Chennai,B+,16,0,9,0,1
2024-09-30,Chennai,B-,1,0,9,0,1
2024-09-30,Chennai,AB+,3,0,9,0,1
2024-09-30,Chennai,AB-,0,0,9,0,1
2024-09-30,Kolkata,O+,30,0,9,0,1
2024-09-30,Kolkata,O-,4,0,9,0,1
2024-09-30,Kolkata,A+,11,0,9,0,1
2024-09-30,Kolkata,A-,3,0,9,0,1
2024-09-30,Kolkata,B+,19,0,9,0,1
2024-09-30,Kolkata,B-,4,0,9,0,1
2024-09-30,Kolkata,AB+,6,0,9,0,1
2024-09-30,Kolkata,AB-,0,0,9,0,1
2024-10-01,Delhi,O+,49,1,10,0,1
2024-10-01,Delhi,O-,7,1,10,0,1
2024-10-01,Delhi,A+,24,1,10,0,1
2024-10-01,Delhi,A-,4,1,10,0,1
2024-10-01,Delhi,B+,37,1,10,0,1
2024-10-01,Delhi,B-,1,1,10,0,1
2024-10-01,Delhi,AB+,17,1,10,0,1
